,k,rmse,mae,it,normalize
46,15,0.8605654120495574,0.6476540385958883,1,none
47,16,0.8611440305860372,0.648084217423498,1,none
48,5,0.8029229985662107,0.5983001434640699,1,movieId
49,6,0.7971802729764244,0.5962726715027125,1,movieId
50,7,0.7927996183122449,0.5925253067182534,1,movieId
51,8,0.7909049518741759,0.5912143537570829,1,movieId
52,9,0.7883359212501427,0.590710470621236,1,movieId
53,10,0.7881460848154975,0.5908595076713523,1,movieId
54,11,0.7872346270940983,0.5902773778882364,1,movieId
55,12,0.7874733936702761,0.5908978138068037,1,movieId
56,13,0.7878286090159679,0.5911148066045788,1,movieId
57,14,0.7894522802641514,0.5927317342088794,1,movieId
58,15,0.7905250901910641,0.5936285308863367,1,movieId
59,16,0.7901223021821477,0.5928708704882588,1,movieId
60,5,0.8505713435321837,0.6297293689725325,1,userId
61,6,0.8440579871119533,0.6261103880935677,1,userId
62,7,0.8386050330271322,0.6252809042327484,1,userId
63,8,0.8351582964398673,0.6239544451277358,1,userId
64,9,0.8320671292632312,0.6229505630797184,1,userId
65,10,0.8316836985250733,0.6241324186764179,1,userId
66,11,0.8325918824926768,0.624607486705795,1,userId
67,12,0.833503138539898,0.6255441230663996,1,userId
68,13,0.8326652994481054,0.6252165191122985,1,userId
69,14,0.8341330748560896,0.6265878077495854,1,userId
70,15,0.8338580641197306,0.6262274113135071,1,userId
71,16,0.833441915615884,0.6263072908476603,1,userId
72,5,0.8712445199690864,0.646969545348412,2,none
73,6,0.8668522574918587,0.6441742553120513,2,none
74,7,0.8627768194788954,0.6416498691941482,2,none
75,8,0.8592623697189005,0.6404168632328345,2,none
76,9,0.8584014394196007,0.6408470254575169,2,none
77,10,0.8593122230562428,0.6408103331061932,2,none
78,11,0.8584448239057789,0.6406611377603575,2,none
79,12,0.8571575081133722,0.6394186013181812,2,none
80,13,0.8588798163469473,0.6410229294760917,2,none
81,14,0.8603841078273895,0.6420079596565644,2,none
82,15,0.8615574648857778,0.6431323181360697,2,none
83,16,0.8617366300807168,0.6438986879282591,2,none
84,5,0.8257061910280609,0.6154418671914956,2,movieId
85,6,0.8169992548234561,0.6096259531109668,2,movieId
86,7,0.8128404618799466,0.6069302527609777,2,movieId
87,8,0.8073980701310859,0.6032870994240184,2,movieId
88,9,0.8057769574904631,0.6024942778880326,2,movieId
89,10,0.8048465897414924,0.6013445433869358,2,movieId
90,11,0.8026783512555223,0.6004547083718492,2,movieId
91,12,0.8020310720549639,0.5998622479448146,2,movieId
92,13,0.8013670259765652,0.5997325829848781,2,movieId
93,14,0.801421569989718,0.5998768747168159,2,movieId
94,15,0.8014910456093935,0.6008508876070072,2,movieId
95,16,0.8011531567618135,0.6008032389695991,2,movieId
96,5,0.8446230886723504,0.623162696824123,2,userId
97,6,0.8375018713125273,0.621022651454498,2,userId
98,7,0.8343182421647679,0.6192045302908976,2,userId
99,8,0.8301589945308014,0.6163138248694195,2,userId
100,9,0.8293309586448518,0.616295059857421,2,userId
101,10,0.8297830823522384,0.6183389171654846,2,userId
102,11,0.8279078516356194,0.6175546533908215,2,userId
103,12,0.8281944562317505,0.6176573870929365,2,userId
104,13,0.8300558398175903,0.6191268318795273,2,userId
105,14,0.8310646716096644,0.6204537175639054,2,userId
106,15,0.8307895622121095,0.6201756379573641,2,userId
107,16,0.8302106381042178,0.6201798079600326,2,userId
