,k,rmse,mae,it,normalize
67,12,0.8425123359944265,0.6372294256322316,1,userId
68,13,0.8420588129752709,0.6366843615021875,1,userId
69,14,0.8425261232346416,0.636791225277083,1,userId
70,15,0.8425927923420227,0.6367409629947114,1,userId
71,16,0.842044598932337,0.6362681275896557,1,userId
72,5,0.8755035259682653,0.6615524625267617,2,none
73,6,0.8684628000223046,0.6569593147751612,2,none
74,7,0.8663536538767727,0.6555292138268547,2,none
75,8,0.8635693705094066,0.654142130620985,2,none
76,9,0.8614782820316108,0.6525636450154759,2,none
77,10,0.8604341317468469,0.6511991434689546,2,none
78,11,0.8595542234849175,0.6507737979365383,2,none
79,12,0.8589334878540957,0.6506200927908649,2,none
80,13,0.8555893412671701,0.6482951737769719,2,none
81,14,0.8556465251796985,0.6482754665035173,2,none
82,15,0.8560692138916353,0.6483170184562059,2,none
83,16,0.8561048839661433,0.6488809013969613,2,none
84,5,0.8877230988968857,0.6723648645667873,2,movieId
85,6,0.8805327722477602,0.6671525669083412,2,movieId
86,7,0.8762587940842197,0.6640909225710409,2,movieId
87,8,0.8734782402340541,0.6624124124302195,2,movieId
88,9,0.8722739170488555,0.6611256888742815,2,movieId
89,10,0.8700595083958921,0.6589354211004699,2,movieId
90,11,0.8679056375847325,0.6570884968864441,2,movieId
91,12,0.8667607063093644,0.6562645780601962,2,movieId
92,13,0.8643686954350391,0.6549764371428032,2,movieId
93,14,0.8639462683087026,0.6544130667078715,2,movieId
94,15,0.8631621671168076,0.6536311302271438,2,movieId
95,16,0.8628410137648039,0.6536332096739987,2,movieId
96,5,0.8670792694793191,0.6484413497589699,2,userId
97,6,0.8592133811521967,0.6437064809855352,2,userId
98,7,0.8555641977786763,0.6411125564312445,2,userId
99,8,0.8536073771736582,0.6404392072844135,2,userId
100,9,0.8514243709426896,0.6384812235910388,2,userId
101,10,0.84876718310703,0.6375200856989853,2,userId
102,11,0.8458699536179306,0.6366801382869957,2,userId
103,12,0.8450570171631735,0.6368237814675959,2,userId
104,13,0.8428375613969469,0.6355403568044139,2,userId
105,14,0.8416439462196408,0.6343063738618085,2,userId
106,15,0.8431144599052629,0.6358828780574919,2,userId
107,16,0.8437181529584118,0.6362305838243171,2,userId
